Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,price_ratio,adjusted_price,demand_ratio,demand_factor,time_factor,engine_price,static_revenue,dynamic_revenue,revenue_lift_pct
24,7,0,2,34,3.51,0,1,111,477.7411361723483,0.6166666666666667,477.7411361723483,3.4285665306192423,1.3,0.9,558.9571293216476,477.7411361723483,558.9571293216476,17.00000000000001
75,9,0,0,71,4.06,3,0,150,411.0057654245888,0.8333333333333334,411.0057654245888,8.333324074084363,1.3,0.9,480.8767455467689,411.0057654245888,480.8767455467689,17.00000000000001
89,76,2,0,35,4.8,3,1,177,650.2985711974341,0.9833333333333332,650.2985711974341,1.171052477493095,1.0,0.9,585.2687140776907,650.2985711974341,585.2687140776907,-9.999999999999996
67,20,2,1,42,4.13,1,0,68,243.22861759627588,0.3777777777777777,243.22861759627588,3.3499983250008376,1.3,0.9,284.5774825876428,243.22861759627588,284.5774825876428,17.00000000000001
61,23,1,2,51,4.73,1,1,150,680.9330686248741,0.8333333333333334,680.9330686248741,2.652172759924887,1.15,0.9,704.7657260267447,680.9330686248741,704.7657260267447,3.500000000000004
80,67,0,1,80,4.74,3,0,147,432.30725774113824,0.8166666666666667,432.30725774113824,1.1940296725328847,1.0,0.9,389.07653196702444,432.30725774113824,389.07653196702444,-9.999999999999996
66,15,1,0,62,4.59,3,0,161,720.729944900258,0.8944444444444445,720.729944900258,4.399997066668623,1.3,0.9,843.2540355333019,720.729944900258,843.2540355333019,17.000000000000004
39,12,1,1,54,3.77,2,1,176,510.4543750320455,0.9777777777777776,510.4543750320455,3.2499972916689237,1.3,0.9,597.2316187874932,510.4543750320455,597.2316187874932,16.999999999999986
46,22,2,1,9,4.33,2,0,128,522.7974318549136,0.7111111111111111,522.7974318549136,2.0909081404962997,1.15,0.9,541.0953419698355,522.7974318549136,541.0953419698355,3.499999999999992
89,74,0,2,41,4.89,2,1,115,432.16279228896633,0.6388888888888888,432.16279228896633,1.2027025401753324,1.0,0.9,388.9465130600697,432.16279228896633,388.9465130600697,-9.999999999999995
60,16,2,0,56,4.33,3,1,126,382.4570671338528,0.7,382.4570671338528,3.7499976562514648,1.3,0.9,447.4747685466078,382.4570671338528,447.4747685466078,17.000000000000007
58,13,0,1,99,3.62,2,1,106,351.43931589566165,0.5888888888888889,351.43931589566165,4.461535029588439,1.3,0.9,411.1839995979242,351.43931589566165,411.1839995979242,17.000000000000014
68,16,2,2,93,4.44,2,1,154,510.19578633034166,0.8555555555555555,510.19578633034166,4.2499973437516605,1.3,0.9,596.9290700064998,510.19578633034166,596.9290700064998,17.000000000000018
45,19,1,2,71,3.72,3,0,121,313.92644056486665,0.6722222222222223,313.92644056486665,2.368419806094839,1.15,0.9,324.91386598463697,313.92644056486665,324.91386598463697,3.4999999999999956
91,61,1,0,100,4.88,3,0,101,372.2298219510593,0.5611111111111111,372.2298219510593,1.49180303413065,1.0,0.9,335.00683975595337,372.2298219510593,335.00683975595337,-10.000000000000004
39,12,2,1,70,4.02,2,1,66,314.46800852423786,0.3666666666666666,314.46800852423786,3.2499972916689237,1.3,0.9,367.92756997335835,314.46800852423786,367.92756997335835,17.000000000000014
97,9,0,0,58,4.32,1,1,142,491.5779538643877,0.7888888888888889,491.5779538643877,10.777765802482442,1.3,0.9,575.1462060213337,491.5779538643877,575.1462060213337,17.00000000000001
42,18,1,2,39,3.94,0,0,128,527.1558943563921,0.7111111111111111,527.1558943563921,2.3333320370377573,1.15,0.9,545.6063506588657,527.1558943563921,545.6063506588657,3.4999999999999845
27,15,2,0,11,3.77,1,0,111,432.849396942834,0.6166666666666667,432.849396942834,1.7999988000008,1.0,0.9,389.56445724855064,432.849396942834,389.56445724855064,-9.999999999999993
67,48,0,1,94,4.3,1,1,168,544.6027807887253,0.9333333333333332,544.6027807887253,1.3958330425347827,1.0,0.9,490.1425027098528,544.6027807887253,490.1425027098528,-10.0
69,51,2,1,75,3.57,3,1,136,470.18271352951473,0.7555555555555555,470.18271352951473,1.3529409111880566,1.0,0.9,423.1644421765633,470.18271352951473,423.1644421765633,-9.999999999999993
69,47,2,1,65,4.22,3,0,18,53.5391040086766,0.1,53.5391040086766,1.4680847940245119,1.0,0.9,48.18519360780894,53.5391040086766,48.18519360780894,-10.000000000000004
93,18,1,0,34,3.54,0,0,80,352.0685727015968,0.4444444444444444,352.0685727015968,5.166663796297891,1.3,0.9,411.9202300608683,352.0685727015968,411.9202300608683,17.00000000000001
84,74,1,1,7,4.4,0,1,101,396.3698341114785,0.5611111111111111,396.3698341114785,1.135134981738516,1.0,0.9,356.73285070033063,396.3698341114785,356.73285070033063,-10.000000000000005
96,48,2,0,41,4.39,2,0,130,367.7829980600229,0.7222222222222222,367.7829980600229,1.99999958333342,1.0,0.9,331.00469825402064,367.7829980600229,331.00469825402064,-9.999999999999996
30,13,1,0,72,4.18,3,1,113,352.9356730761453,0.6277777777777778,352.9356730761453,2.3076905325457444,1.15,0.9,365.28842163381034,352.9356730761453,365.28842163381034,3.4999999999999907
60,48,1,1,15,4.06,2,0,78,339.1055825696459,0.4333333333333333,339.1055825696459,1.2499997395833875,1.0,0.9,305.1950243126813,339.1055825696459,305.1950243126813,-9.999999999999996
72,39,2,1,39,3.77,3,1,115,347.8959667426787,0.6388888888888888,347.8959667426787,1.8461533727811863,1.0,0.9,313.10637006841085,347.8959667426787,313.10637006841085,-9.999999999999993
31,13,1,1,82,4.63,2,0,108,469.2509135918648,0.6,469.2509135918648,2.384613550297269,1.15,0.9,485.67469556758,469.2509135918648,485.67469556758,3.499999999999986
71,13,0,2,60,4.3,3,1,62,213.8430201203033,0.3444444444444444,213.8430201203033,5.4615342603582615,1.3,0.9,250.1963335407549,213.8430201203033,250.1963335407549,17.000000000000018
91,61,0,2,86,4.44,2,1,129,567.5392184514062,0.7166666666666667,567.5392184514062,1.49180303413065,1.0,0.9,510.7852966062656,567.5392184514062,510.7852966062656,-9.999999999999998
91,60,0,0,2,3.53,1,1,107,492.179013222281,0.5944444444444444,492.179013222281,1.516666413888931,1.0,0.9,442.9611119000529,492.179013222281,442.9611119000529,-10.0
32,6,2,2,13,4.75,0,0,53,173.88747446193491,0.2944444444444444,173.88747446193491,5.33332444445926,1.3,0.9,203.44834512046384,173.88747446193491,203.44834512046384,16.999999999999996
23,10,1,0,47,4.84,1,0,125,418.10682439062094,0.6944444444444444,418.10682439062094,2.2999977000023,1.15,0.9,432.7405632442926,418.10682439062094,432.7405632442926,3.499999999999986
61,47,1,2,100,4.58,3,1,157,658.3040013013618,0.8722222222222222,658.3040013013618,1.2978720642825394,1.0,0.9,592.4736011712257,658.3040013013618,592.4736011712257,-9.999999999999991
57,40,2,1,78,3.62,0,0,171,764.5953413909641,0.95,764.5953413909641,1.424999643750089,1.0,0.9,688.1358072518677,764.5953413909641,688.1358072518677,-9.999999999999995
89,70,1,0,86,4.51,0,0,90,384.2092919756728,0.5,384.2092919756728,1.2714283897959442,1.0,0.9,345.7883627781055,384.2092919756728,345.7883627781055,-9.999999999999995
64,45,0,0,22,3.96,3,1,118,404.6018875393623,0.6555555555555556,404.6018875393623,1.4222219061729096,1.0,0.9,364.14169878542606,404.6018875393623,364.14169878542606,-10.0
91,29,2,1,82,3.73,0,1,90,446.81702579708536,0.5,446.81702579708536,3.1379299524379474,1.3,0.9,522.7759201825899,446.81702579708536,522.7759201825899,16.999999999999996
91,53,1,0,67,4.56,3,0,50,158.1067231747087,0.2777777777777778,158.1067231747087,1.7169808081168285,1.0,0.9,142.29605085723782,158.1067231747087,142.29605085723782,-10.000000000000004
69,37,1,1,47,4.39,1,1,60,284.2362895344896,0.3333333333333333,284.2362895344896,1.86486436084747,1.0,0.9,255.81266058104063,284.2362895344896,255.81266058104063,-9.999999999999993
71,61,1,1,79,3.85,0,0,147,591.2989763287625,0.8166666666666667,591.2989763287625,1.163934235420617,1.0,0.9,532.1690786958862,591.2989763287625,532.1690786958862,-9.999999999999998
38,7,0,2,28,3.85,1,0,12,36.00027803358747,0.0666666666666666,36.00027803358747,5.4285636734804665,1.3,0.9,42.12032529929734,36.00027803358747,42.12032529929734,17.000000000000004
100,32,1,1,67,3.94,1,1,162,581.1370845965885,0.9,581.1370845965885,3.124999023437805,1.3,0.9,679.9303889780085,581.1370845965885,679.9303889780085,17.000000000000004
65,51,1,0,97,4.81,3,1,144,588.1367698544636,0.8,588.1367698544636,1.2745095540177345,1.0,0.9,529.3230928690173,588.1367698544636,529.3230928690173,-10.0
73,38,2,1,91,4.23,1,1,86,400.2673330229722,0.4777777777777778,400.2673330229722,1.921052126038914,1.0,0.9,360.240599720675,400.2673330229722,360.240599720675,-9.999999999999996
56,25,1,1,87,3.73,1,1,172,575.4102708388258,0.9555555555555556,575.4102708388258,2.2399991040003586,1.15,0.9,595.5496303181847,575.4102708388258,595.5496303181847,3.499999999999993
75,55,0,2,80,4.7,2,0,69,190.9788526811355,0.3833333333333333,190.9788526811355,1.3636361157025243,1.0,0.9,171.88096741302195,190.9788526811355,171.88096741302195,-9.999999999999996
97,21,2,1,43,3.79,0,1,106,398.1593839328215,0.5888888888888889,398.1593839328215,4.619045419502181,1.3,0.9,465.8464792014012,398.1593839328215,465.8464792014012,17.00000000000001
94,71,0,1,48,4.73,3,1,169,770.8733244527833,0.9388888888888888,770.8733244527833,1.323943475500919,1.0,0.9,693.785992007505,770.8733244527833,693.785992007505,-10.0
53,22,2,2,28,4.99,0,1,64,211.0820229741896,0.3555555555555555,211.0820229741896,2.4090898140500845,1.15,0.9,218.46989377828623,211.0820229741896,218.46989377828623,3.499999999999993
81,8,0,2,78,4.8,0,1,141,618.4288567281086,0.7833333333333333,618.4288567281086,10.12498734376582,1.3,0.9,723.5617623718871,618.4288567281086,723.5617623718871,17.000000000000004
47,34,0,2,87,3.53,2,1,170,739.2271199769044,0.9444444444444444,739.2271199769044,1.3823525346021956,1.0,0.9,665.304407979214,739.2271199769044,665.304407979214,-9.999999999999993
80,48,1,1,13,4.44,3,0,35,128.7410738814351,0.1944444444444444,128.7410738814351,1.6666663194445166,1.0,0.9,115.8669664932916,128.7410738814351,115.8669664932916,-10.000000000000002
75,55,0,0,54,4.73,3,1,145,584.4917299915722,0.8055555555555556,584.4917299915722,1.3636361157025243,1.0,0.9,526.042556992415,584.4917299915722,526.042556992415,-9.999999999999998
89,12,2,2,42,4.73,0,0,102,328.31398217312767,0.5666666666666667,328.31398217312767,7.416660486116262,1.3,0.9,384.1273591425594,328.31398217312767,384.1273591425594,17.000000000000004
30,13,0,0,8,4.1,0,0,94,274.6803754439265,0.5222222222222223,274.6803754439265,2.3076905325457444,1.15,0.9,284.2941885844639,274.6803754439265,284.2941885844639,3.499999999999986
64,5,0,0,91,4.34,1,1,21,108.2430435427408,0.1166666666666666,108.2430435427408,12.799974400051202,1.3,0.9,126.64436094500677,108.2430435427408,126.64436094500677,17.00000000000002
55,29,1,0,92,4.85,2,0,44,181.78093960037765,0.2444444444444444,181.78093960037765,1.8965510701548034,1.0,0.9,163.6028456403399,181.78093960037765,163.6028456403399,-9.999999999999995
94,76,1,0,26,4.7,2,1,94,405.317954516569,0.5222222222222223,405.317954516569,1.236841942520797,1.0,0.9,364.7861590649121,405.317954516569,364.7861590649121,-9.999999999999995
53,28,2,0,6,3.67,1,0,178,775.7916851510323,0.9888888888888888,775.7916851510323,1.892856466836976,1.0,0.9,698.2125166359291,775.7916851510323,698.2125166359291,-10.0
29,7,1,1,68,3.98,2,0,114,289.1296809487768,0.6333333333333333,289.1296809487768,4.142851224498251,1.3,0.9,338.2817267100689,289.1296809487768,338.2817267100689,17.000000000000004
29,17,2,2,76,3.61,2,0,166,674.132847635612,0.9222222222222224,674.132847635612,1.7058813494815592,1.0,0.9,606.7195628720509,674.132847635612,606.7195628720509,-9.99999999999999
75,42,1,2,38,4.25,0,0,146,479.11995337350106,0.8111111111111111,479.11995337350106,1.7857138605443188,1.0,0.9,431.20795803615096,479.11995337350106,431.20795803615096,-10.0
74,53,1,1,60,3.93,3,0,162,676.4404324115253,0.9,676.4404324115253,1.396226151655443,1.0,0.9,608.7963891703728,676.4404324115253,608.7963891703728,-10.0
89,75,2,2,10,4.91,1,0,16,54.44953818628992,0.0888888888888888,54.44953818628992,1.1866665084444654,1.0,0.9,49.00458436766093,54.44953818628992,49.00458436766093,-9.999999999999993
29,13,1,0,44,4.29,1,1,87,267.7404170012178,0.4833333333333333,267.7404170012178,2.2307675147942194,1.15,0.9,277.1113315962604,267.7404170012178,277.1113315962604,3.499999999999999
40,20,0,2,45,4.42,1,1,130,445.4842486108808,0.7222222222222222,445.4842486108808,1.9999990000005001,1.0,0.9,400.93582374979275,445.4842486108808,400.93582374979275,-9.999999999999993
79,11,2,1,1,4.35,3,1,45,210.25675967194184,0.25,210.25675967194184,7.181811652898498,1.3,0.9,246.00040881617196,210.25675967194184,246.00040881617196,17.000000000000004
98,87,2,0,87,4.28,0,1,170,603.8458024755097,0.9444444444444444,603.8458024755097,1.1264366521337181,1.0,0.9,543.4612222279587,603.8458024755097,543.4612222279587,-9.999999999999998
95,76,2,1,74,4.39,3,0,118,464.9915827255092,0.6555555555555556,464.9915827255092,1.2499998355263373,1.0,0.9,418.4924244529583,464.9915827255092,418.4924244529583,-10.0
79,13,0,0,67,4.05,1,1,151,514.9363491532515,0.8388888888888889,514.9363491532515,6.07691840237046,1.3,0.9,602.4755285093044,514.9363491532515,602.4755285093044,17.000000000000014
38,22,1,1,18,4.17,3,1,121,450.5387531372676,0.6722222222222223,450.5387531372676,1.7272719421491172,1.0,0.9,405.48487782354084,450.5387531372676,405.48487782354084,-9.999999999999995
83,41,1,2,48,3.64,1,0,176,741.3443926126964,0.9777777777777776,741.3443926126964,2.0243897501488415,1.15,0.9,767.2914463541407,741.3443926126964,767.2914463541407,3.499999999999987
59,24,1,1,40,4.0,0,1,147,631.6312970255759,0.8166666666666667,631.6312970255759,2.4583323090282048,1.15,0.9,653.7383924214711,631.6312970255759,653.7383924214711,3.5000000000000004
51,11,1,1,72,3.62,0,0,16,71.21364105240121,0.0888888888888888,71.21364105240121,4.636359421491435,1.3,0.9,83.31996003130944,71.21364105240121,83.31996003130944,17.000000000000018
64,46,0,2,51,5.0,1,1,29,144.60138253530263,0.1611111111111111,144.60138253530263,1.3913040453686858,1.0,0.9,130.14124428177237,144.60138253530263,130.14124428177237,-9.999999999999998
30,6,0,1,93,3.81,1,0,129,505.92196882791006,0.7166666666666667,505.92196882791006,4.999991666680556,1.3,0.9,591.9287035286548,505.92196882791006,591.9287035286548,16.999999999999996
60,15,1,1,95,4.84,0,0,180,726.3339146351499,1.0,726.3339146351499,3.999997333335111,1.3,0.9,849.8106801231254,726.3339146351499,849.8106801231254,17.000000000000004
75,51,0,1,17,4.83,0,1,79,283.4132787585248,0.4388888888888889,283.4132787585248,1.4705879469435397,1.0,0.9,255.07195088267235,283.4132787585248,255.07195088267235,-9.999999999999996
25,15,1,1,88,4.68,0,1,31,148.18648820169864,0.1722222222222222,148.18648820169864,1.6666655555562964,1.0,0.9,133.36783938152877,148.18648820169864,133.36783938152877,-10.000000000000004
46,31,1,0,67,3.53,2,0,61,158.59209307103367,0.3388888888888889,158.59209307103367,1.4838704890740357,1.0,0.9,142.73288376393032,158.59209307103367,142.73288376393032,-9.999999999999993
48,11,2,1,86,3.55,3,0,15,57.89462608061131,0.0833333333333333,57.89462608061131,4.363632396697821,1.3,0.9,67.73671251431523,57.89462608061131,67.73671251431523,16.999999999999993
51,6,0,0,64,4.57,2,0,34,142.5577269374603,0.1888888888888888,142.5577269374603,8.499985833356945,1.3,0.9,166.79254051682858,142.5577269374603,166.79254051682858,17.000000000000018
68,23,1,0,96,4.77,2,0,105,359.128113102171,0.5833333333333334,359.128113102171,2.9565204536867595,1.15,0.9,371.697597060747,359.128113102171,371.697597060747,3.499999999999996
89,8,1,2,18,3.83,2,0,121,407.5520587692045,0.6722222222222223,407.5520587692045,11.124986093767383,1.3,0.9,476.8359087599693,407.5520587692045,476.8359087599693,17.000000000000007
84,55,1,1,1,4.47,0,0,146,487.3991192361553,0.8111111111111111,487.3991192361553,1.5272724495868273,1.0,0.9,438.65920731253976,487.3991192361553,438.65920731253976,-10.0
50,8,0,1,25,3.8,1,1,13,89.61312852216915,0.0722222222222222,89.61312852216915,6.249992187509766,1.3,0.9,104.8473603709379,89.61312852216915,104.8473603709379,17.000000000000004
99,40,2,0,26,4.83,1,1,151,510.6580782397596,0.8388888888888889,510.6580782397596,2.4749993812501545,1.15,0.9,528.5311109781512,510.6580782397596,528.5311109781512,3.500000000000002
21,9,2,0,91,4.82,2,0,47,171.6271185714875,0.2611111111111111,171.6271185714875,2.3333307407436217,1.15,0.9,177.63406772148954,171.6271185714875,177.63406772148954,3.4999999999999885
53,19,1,2,54,3.84,1,0,132,520.5653406452625,0.7333333333333333,520.5653406452625,2.7894722160672547,1.15,0.9,538.7851275678466,520.5653406452625,538.7851275678466,3.499999999999993
60,16,2,0,68,4.23,3,0,108,458.096326804516,0.6,458.096326804516,3.7499976562514648,1.3,0.9,535.9727023612838,458.096326804516,535.9727023612838,17.000000000000018
32,22,1,2,9,4.68,3,1,135,530.1491563778454,0.75,530.1491563778454,1.4545447933887303,1.0,0.9,477.1342407400609,530.1491563778454,477.1342407400609,-10.000000000000002
51,25,0,1,21,4.43,1,1,38,200.2582591219043,0.2111111111111111,200.2582591219043,2.0399991840003264,1.15,0.9,207.26729819117094,200.2582591219043,207.26729819117094,3.499999999999992
22,5,2,1,75,4.39,3,1,19,128.0167601925525,0.1055555555555555,128.0167601925525,4.399991200017601,1.3,0.9,149.77960942528642,128.0167601925525,149.77960942528642,16.99999999999999
21,7,0,1,6,4.96,0,1,180,836.1164185613576,1.0,836.1164185613576,2.999995714291837,1.15,0.9,865.380493211005,836.1164185613576,865.380493211005,3.499999999999993
55,21,0,2,49,4.59,2,0,111,471.0890518884983,0.6166666666666667,471.0890518884983,2.61904637188268,1.15,0.9,487.5771687045958,471.0890518884983,487.5771687045958,3.50000000000001
42,31,0,0,32,4.75,3,0,12,50.6401755820817,0.0666666666666666,50.6401755820817,1.3548382726328152,1.0,0.9,45.57615802387353,50.6401755820817,45.57615802387353,-10.000000000000002
86,26,0,2,31,3.69,0,0,85,263.1611767019543,0.4722222222222222,263.1611767019543,3.307691035503448,1.3,0.9,307.8985767412865,263.1611767019543,307.8985767412865,16.999999999999996
48,18,0,2,60,4.47,0,1,124,524.1655595085831,0.6888888888888889,524.1655595085831,2.6666651851860084,1.15,0.9,542.5113540913835,524.1655595085831,542.5113540913835,3.5000000000000004
82,65,2,0,43,4.8,3,1,112,330.2265438250878,0.6222222222222222,330.2265438250878,1.261538267455651,1.0,0.9,297.203889442579,330.2265438250878,297.203889442579,-10.000000000000004
63,48,0,1,88,4.09,2,0,70,212.7407519371268,0.3888888888888889,212.7407519371268,1.3124997265625569,1.0,0.9,191.46667674341413,212.7407519371268,191.46667674341413,-9.999999999999993
44,24,2,1,83,3.61,3,0,13,48.92895253547415,0.0722222222222222,48.92895253547415,1.8333325694447629,1.0,0.9,44.03605728192674,48.92895253547415,44.03605728192674,-10.0
39,18,1,0,78,4.21,0,0,165,734.3951190125542,0.9166666666666666,734.3951190125542,2.166665462963632,1.15,0.9,760.0989481779936,734.3951190125542,760.0989481779936,3.5000000000000004
23,7,0,0,98,4.35,2,0,76,281.33950234360725,0.4222222222222222,281.33950234360725,3.2857095918434402,1.3,0.9,329.1672177420205,281.33950234360725,329.1672177420205,17.00000000000001
31,7,0,2,27,4.73,2,1,141,476.28985780068655,0.7833333333333333,476.28985780068655,4.428565102049855,1.3,0.9,557.2591336268033,476.28985780068655,557.2591336268033,17.00000000000001
44,7,0,1,55,3.66,3,1,103,490.3421583214189,0.5722222222222222,490.3421583214189,6.285705306135277,1.3,0.9,573.7003252360602,490.3421583214189,573.7003252360602,17.000000000000014
23,5,2,0,92,3.71,3,0,105,363.4447759027239,0.5833333333333334,363.4447759027239,4.5999908000184,1.3,0.9,425.23038780618697,363.4447759027239,425.23038780618697,17.0
63,46,2,2,36,4.59,2,0,18,49.83993575677632,0.1,49.83993575677632,1.3695649196597999,1.0,0.9,44.85594218109869,49.83993575677632,44.85594218109869,-9.999999999999996
25,15,2,0,15,4.18,2,1,176,516.8295590439432,0.9777777777777776,516.8295590439432,1.6666655555562964,1.0,0.9,465.14660313954886,516.8295590439432,465.14660313954886,-9.999999999999998
27,11,0,1,1,4.34,3,0,99,262.6864663772181,0.55,262.6864663772181,2.4545432231425246,1.15,0.9,271.88049270042075,262.6864663772181,271.88049270042075,3.5000000000000058
57,28,2,0,27,4.58,0,0,107,423.5098573724167,0.5944444444444444,423.5098573724167,2.035713558673729,1.15,0.9,438.3327023804513,423.5098573724167,438.3327023804513,3.4999999999999947
83,26,1,0,77,3.62,3,1,74,373.975635759196,0.4111111111111111,373.975635759196,3.1923064644975137,1.3,0.9,437.5514938382593,373.975635759196,437.5514938382593,17.0
80,5,1,1,53,3.67,1,1,48,184.24294467848267,0.2666666666666666,184.24294467848267,15.999968000064001,1.3,0.9,215.56424527382472,184.24294467848267,215.56424527382472,17.0
50,40,0,2,61,4.7,1,1,73,319.11098294212263,0.4055555555555555,319.11098294212263,1.249999687500078,1.0,0.9,287.1998846479104,319.11098294212263,287.1998846479104,-9.999999999999996
84,8,0,0,21,4.63,3,0,172,549.2008068168793,0.9555555555555556,549.2008068168793,10.499986875016408,1.3,0.9,642.5649439757489,549.2008068168793,642.5649439757489,17.00000000000001
90,54,0,1,1,3.59,0,1,87,427.8571629452071,0.4833333333333333,427.8571629452071,1.6666663580247485,1.0,0.9,385.0714466506864,427.8571629452071,385.0714466506864,-9.999999999999993
28,9,2,2,68,4.82,1,1,43,164.316390505398,0.2388888888888889,164.316390505398,3.1111076543248286,1.3,0.9,192.25017689131568,164.316390505398,192.25017689131568,17.000000000000007
97,64,0,2,62,3.52,2,1,152,638.1340201838489,0.8444444444444444,638.1340201838489,1.5156247631836306,1.0,0.9,574.320618165464,638.1340201838489,574.320618165464,-9.999999999999996
99,22,1,2,7,4.4,2,0,39,131.44358716419623,0.2166666666666666,131.44358716419623,4.499997954546385,1.3,0.9,153.7889969821096,131.44358716419623,153.7889969821096,17.000000000000014
96,53,0,1,58,4.28,0,0,21,55.6373707994896,0.1166666666666666,55.6373707994896,1.8113204129584126,1.0,0.9,50.073633719540645,55.6373707994896,50.073633719540645,-9.999999999999995
88,69,0,0,89,3.6,1,1,107,467.92749485577286,0.5944444444444444,467.92749485577286,1.2753621340054877,1.0,0.9,421.13474537019556,467.92749485577286,421.13474537019556,-10.000000000000004
53,17,0,2,78,4.03,0,1,26,120.24719290813758,0.1444444444444444,120.24719290813758,3.1176452249145736,1.3,0.9,140.68921570252098,120.24719290813758,140.68921570252098,17.000000000000014
28,14,0,2,77,3.58,0,0,98,374.65518279544045,0.5444444444444444,374.65518279544045,1.9999985714295918,1.0,0.9,337.1896645158964,374.65518279544045,337.1896645158964,-9.999999999999995
59,21,0,1,97,3.6,0,1,67,269.44414015954374,0.3722222222222222,269.44414015954374,2.809522471655966,1.15,0.9,278.8746850651278,269.44414015954374,278.8746850651278,3.5000000000000044
50,27,1,0,100,4.22,2,1,173,685.6696935694298,0.9611111111111112,685.6696935694298,1.8518511659810497,1.0,0.9,617.1027242124868,685.6696935694298,617.1027242124868,-10.000000000000002
89,8,2,0,40,3.59,2,1,151,528.0024896243917,0.8388888888888889,528.0024896243917,11.124986093767383,1.3,0.9,617.7629128605383,528.0024896243917,617.7629128605383,17.0
83,34,2,2,96,4.71,1,1,176,812.0729938599545,0.9777777777777776,812.0729938599545,2.441175752595367,1.15,0.9,840.4955486450528,812.0729938599545,840.4955486450528,3.49999999999999
73,14,2,0,28,4.31,1,0,29,118.97305838669006,0.1611111111111111,118.97305838669006,5.214281989798579,1.3,0.9,139.19847831242737,118.97305838669006,139.19847831242737,17.000000000000004
76,35,1,1,8,4.89,0,1,138,406.5899107855241,0.7666666666666667,406.5899107855241,2.1714279510205854,1.15,0.9,420.82055766301744,406.5899107855241,420.82055766301744,3.499999999999993
56,35,0,2,33,3.97,2,0,47,134.77582951421903,0.2611111111111111,134.77582951421903,1.5999995428572733,1.0,0.9,121.29824656279713,134.77582951421903,121.29824656279713,-9.999999999999993
40,20,0,1,11,4.4,0,0,83,343.79851998722387,0.4611111111111111,343.79851998722387,1.9999990000005001,1.0,0.9,309.4186679885015,343.79851998722387,309.4186679885015,-9.999999999999993
27,6,2,2,92,3.73,3,1,125,460.2837624776103,0.6944444444444444,460.2837624776103,4.4999925000125005,1.3,0.9,538.532002098804,460.2837624776103,538.532002098804,16.99999999999999
32,7,2,1,79,4.05,2,0,83,306.390461217286,0.4611111111111111,306.390461217286,4.571422040825656,1.3,0.9,358.4768396242246,306.390461217286,358.4768396242246,17.00000000000001
48,24,2,2,35,4.2,3,1,51,251.4211394087152,0.2833333333333333,251.4211394087152,1.9999991666670138,1.0,0.9,226.27902546784367,251.4211394087152,226.27902546784367,-10.000000000000002
71,41,2,0,31,3.81,0,1,140,614.63671317069,0.7777777777777778,614.63671317069,1.7317068947056353,1.0,0.9,553.173041853621,614.63671317069,553.173041853621,-9.99999999999999
53,6,0,2,74,4.12,3,0,76,231.1651667910225,0.4222222222222222,231.1651667910225,8.833318611135649,1.3,0.9,270.46324514549633,231.1651667910225,270.46324514549633,17.0
87,44,0,2,61,3.87,1,1,16,117.76366453355408,0.0888888888888888,117.76366453355408,1.977272277892664,1.0,0.9,105.98729808019867,117.76366453355408,105.98729808019867,-10.0
36,16,2,1,82,4.62,0,1,72,253.4912438007839,0.4,253.4912438007839,2.249998593750879,1.15,0.9,262.36343733381136,253.4912438007839,262.36343733381136,3.500000000000008
39,20,0,0,71,4.11,2,0,111,404.5983991889042,0.6166666666666667,404.5983991889042,1.9499990250004875,1.0,0.9,364.1385592700138,404.5983991889042,364.1385592700138,-9.999999999999995
91,81,0,0,15,4.68,1,1,20,135.1772701347079,0.1111111111111111,135.1772701347079,1.1234566514251048,1.0,0.9,121.6595431212371,135.1772701347079,121.6595431212371,-10.0
31,18,2,1,46,4.86,3,0,128,360.8585507409454,0.7111111111111111,360.8585507409454,1.7222212654326303,1.0,0.9,324.7726956668509,360.8585507409454,324.7726956668509,-9.999999999999995
94,67,1,2,34,4.64,3,1,64,231.3263184773236,0.3555555555555555,231.3263184773236,1.4029848652261394,1.0,0.9,208.19368662959124,231.3263184773236,208.19368662959124,-10.000000000000004
83,18,2,0,12,4.98,2,0,81,286.409294385432,0.45,286.409294385432,4.61110854938414,1.3,0.9,335.0988744309555,286.409294385432,335.0988744309555,17.000000000000014
34,9,2,2,65,4.69,0,1,107,508.7118174567975,0.5944444444444444,508.7118174567975,3.7777735802515777,1.3,0.9,595.1928264244532,508.7118174567975,595.1928264244532,17.000000000000018
32,6,0,0,75,4.47,2,1,154,721.7212691270341,0.8555555555555555,721.7212691270341,5.33332444445926,1.3,0.9,844.4138848786299,721.7212691270341,844.4138848786299,16.999999999999996
22,7,2,0,15,3.53,1,1,180,552.2693747461685,1.0,552.2693747461685,3.1428526530676386,1.3,0.9,646.1551684530173,552.2693747461685,646.1551684530173,17.000000000000018
49,20,0,2,52,4.74,0,1,162,510.62689141008207,0.9,510.62689141008207,2.4499987750006125,1.15,0.9,528.4988326094349,510.62689141008207,528.4988326094349,3.4999999999999893
61,38,2,2,95,3.5,3,0,164,415.9794524398186,0.9111111111111112,415.9794524398186,1.6052627354571747,1.0,0.9,374.3815071958368,415.9794524398186,374.3815071958368,-9.999999999999993
